FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
120717;0000;109,896;;;
120718;0000;141,646;;;
120719;0000;176,188;;;
120720;0000;126,396;;;
120721;0000;114,479;;;
120722;0000;104,146;;;
120723;0000;79,2954;;;
120724;0000;62;;;
120725;0000;70,5833;;;
120726;0000;93,0208;;;
120727;0000;120,583;;;
120728;0000;121,417;;;
120729;0000;116,5;;;
120730;0000;110,312;;;
120731;0000;93,1875;;;
120801;0000;84,6041;;;
120802;0000;55,0833;;;
120803;0000;69,8541;;;
120804;0000;95,75;;;
120805;0000;75,4375;;;
120806;0000;39,2708;;;
120807;0000;65,1875;;;
120808;0000;138,562;;;
120809;0000;131,938;;;
120810;0000;76;;;
120811;0000;71,1875;;;
120812;0000;85,1458;;;
120813;0000;136,604;;;
120814;0000;116,958;;;
120815;0000;58,375;;;
120816;0000;24,7083;;;
120817;0000;32,9375;;;
120818;0000;60,6041;;;
120819;0000;82,2916;;;
120820;0000;95,4375;;;
120821;0000;82,5416;;;
120822;0000;26,9583;;;
120823;0000;29,25;;;
120824;0000;82,3125;;;
120825;0000;94,0833;;;
120826;0000;119;;;
120827;0000;114,646;;;
120828;0000;120,417;;;
120829;0000;92,4166;;;
120830;0000;99,375;;;
120831;0000;108,542;;;
120901;0000;107,479;;;
120902;0000;85,3958;;;
120903;0000;35,9091;;;
120904;0000;31,5625;;;
120905;0000;50,9166;;;
120906;0000;25,25;;;
120907;0000;46,3125;;;
120908;0000;48,9166;;;
120909;0000;53,5625;;;
120910;0000;55,6666;;;
120911;0000;53,5208;;;
120912;0000;72,2083;;;
120913;0000;73,6458;;;
120914;0000;33,4375;;;
120915;0000;35,625;;;
120916;0000;40,8541;;;
120917;0000;29,9375;;;
120918;0000;32,0833;;;
120919;0000;44,8125;;;
120920;0000;33,5;;;
120921;0000;65,75;;;
120922;0000;69,4583;;;
120923;0000;32,0416;;;
120924;0000;47,7708;;;
120925;0000;62,3125;;;
120926;0000;50,4583;;;
120927;0000;15,0625;;;
120928;0000;34,2708;;;
120929;0000;49,3333;;;
120930;0000;23,7083;;;
121001;0000;36,25;;;
121002;0000;40,7857;;;
121003;0000;46,375;;;
121004;0000;37,2708;;;
121005;0000;53,7916;;;
121006;0000;19,3125;;;
121007;0000;14,0208;;;
121008;0000;13,0789;;;
121009;0000;33,9583;;;
121010;0000;60,8541;;;
121011;0000;42,5625;;;
121012;0000;27,9167;;;
121013;0000;29,9167;;;
121014;0000;21,4375;;;
121015;0000;27;;;
121016;0000;49,9791;;;
121017;0000;43,3958;;;
121018;0000;40,5;;;
121019;0000;31,5417;;;
121020;0000;40,3333;;;
121021;0000;17,6458;;;
121022;0000;16,5417;;;
121023;0000;34,625;;;
121024;0000;28,7708;;;
121025;0000;31,9792;;;
121026;0000;38,8125;;;
121027;0000;40,1875;;;
121028;0000;49,4583;;;
121029;0000;39,5;;;
121030;0000;50,0208;;;
121031;0000;41,375;;;
121101;0000;44,2083;;;
121102;0000;43,625;;;
121103;0000;40,4791;;;
121104;0000;39,2708;;;
121105;0000;51,5416;;;
121106;0000;61,7291;;;
121107;0000;44,5208;;;
121108;0000;38,9791;;;
121109;0000;28,25;;;
121110;0000;31,25;;;
121111;0000;42,9583;;;
121112;0000;58,4375;;;
121113;0000;44,5625;;;
121114;0000;55,6041;;;
121115;0000;48,2916;;;
121116;0000;31,4792;;;
121117;0000;35,8333;;;
121118;0000;45,5208;;;
121119;0000;49,125;;;
121120;0000;56,8541;;;
121121;0000;42,0625;;;
121122;0000;39,7916;;;
121123;0000;48,625;;;
121124;0000;54,6458;;;
121125;0000;47,1666;;;
121126;0000;47,6666;;;
121127;0000;56,3125;;;
121128;0000;40,8125;;;
121129;0000;29,3125;;;
121130;0000;46,7083;;;
121201;0000;46,1666;;;
121202;0000;41,7083;;;
121203;0000;37,8913;;;
121204;0000;44,9583;;;
121205;0000;35,3541;;;
121206;0000;35,6739;;;
121207;0000;37,9166;;;
121208;0000;52,125;;;
121209;0000;51,7708;;;
121210;0000;33,7708;;;
121211;0000;47,8958;;;
121212;0000;37,9791;;;
121213;0000;53,25;;;
121214;0000;51,1666;;;
121215;0000;44,5833;;;
121216;0000;39,0833;;;
121217;0000;57,5;;;
121218;0000;36,2708;;;
121219;0000;13,8958;;;
121220;0000;29,8125;;;
121221;0000;42,7291;;;
121222;0000;38,6458;;;
121223;0000;26,1875;;;
121224;0000;28,6458;;;
121225;0000;16,4583;;;
121226;0000;36,1875;;;
121227;0000;44,4791;;;
121228;0000;46,1458;;;
121229;0000;45,875;;;
121230;0000;46,2916;;;
121231;0000;44,3333;;;
130101;0000;57,625;;;
130102;0000;37,1666;;;
130103;0000;38,625;;;
130104;0000;39,3333;;;
130105;0000;32,7291;;;
130106;0000;36,2708;;;
130107;0000;34,1041;;;
130108;0000;44,625;;;
130109;0000;64,4166;;;
130110;0000;66,9166;;;
130111;0000;57,5416;;;
130112;0000;48,7708;;;
130113;0000;31,4167;;;
130114;0000;37,0869;;;
130115;0000;39,5208;;;
130116;0000;47,2916;;;
130117;0000;50,2708;;;
130118;0000;37,9583;;;
130119;0000;50,9583;;;
130120;0000;38,3125;;;
130121;0000;46,8333;;;
130122;0000;54,8125;;;
130123;0000;48,8125;;;
130124;0000;40,2291;;;
130125;0000;48,875;;;
130126;0000;45,9583;;;
130127;0000;46,5625;;;
130128;0000;35,8958;;;
130129;0000;41;;;
130130;0000;44,6041;;;
130131;0000;45,625;;;
130201;0000;51,9375;;;
130202;0000;48,8125;;;
130203;0000;47,875;;;
130204;0000;56,625;;;
130205;0000;57,4791;;;
130206;0000;45,8125;;;
130207;0000;43,2916;;;
130208;0000;38,5208;;;
130209;0000;31,1458;;;
130210;0000;31,125;;;
130211;0000;37,4583;;;
130212;0000;37,6875;;;
130213;0000;41,0416;;;
130214;0000;54,9791;;;
130215;0000;55,2291;;;
130216;0000;33,6458;;;
130217;0000;26,1956;;;
130218;0000;37,875;;;
130219;0000;44,5416;;;
130220;0000;51,4583;;;
130221;0000;64,3125;;;
130222;0000;69,375;;;
130223;0000;45,7916;;;
130224;0000;39,1875;;;
130225;0000;59,5208;;;
130226;0000;71,4791;;;
130227;0000;62,413;;;
130228;0000;54,6458;;;
130301;0000;36,2291;;;
130302;0000;52,8958;;;
130303;0000;54,5416;;;
130304;0000;53,5208;;;
130305;0000;60,8958;;;
130306;0000;40,5;;;
130307;0000;62,9166;;;
130308;0000;84,3333;;;
130309;0000;75,5208;;;
130310;0000;53,7083;;;
130311;0000;40,7916;;;
130312;0000;49,75;;;
130313;0000;52,8958;;;
130314;0000;62,9166;;;
130315;0000;106,292;;;
130316;0000;100,562;;;
130317;0000;52,7916;;;
130318;0000;57,875;;;
130319;0000;63,7083;;;
130320;0000;56,2083;;;
130321;0000;70,7916;;;
130322;0000;73,7083;;;
130323;0000;72,9166;;;
130324;0000;72,2291;;;
130325;0000;93,2083;;;
130326;0000;98,4791;;;
130327;0000;103,354;;;
130328;0000;85,2916;;;
130329;0000;58,5416;;;
130330;0000;51,125;;;
130331;0000;39,3125;;;
130401;0000;32,25;;;
130402;0000;55,6875;;;
130403;0000;72,0833;;;
130404;0000;61,0625;;;
130405;0000;70,375;;;
130406;0000;75,4375;;;
130407;0000;81;;;
130408;0000;90;;;
130409;0000;70,5625;;;
130410;0000;56,7291;;;
130411;0000;46,2916;;;
130412;0000;96,6458;;;
130413;0000;156,146;;;
130414;0000;131,229;;;
130415;0000;120,146;;;
130416;0000;102,833;;;
130417;0000;103,083;;;
130418;0000;86,3541;;;
130419;0000;57,6875;;;
130420;0000;47,8541;;;
130421;0000;70,7291;;;
130422;0000;72,5416;;;
130423;0000;101,583;;;
130424;0000;98,2291;;;
130425;0000;76,3333;;;
130426;0000;71,8958;;;
130427;0000;108,021;;;
130428;0000;110,396;;;
130429;0000;103,875;;;
130430;0000;70,1428;;;
130501;0000;77,6875;;;
130502;0000;101,167;;;
130503;0000;43,9166;;;
130504;0000;88,3333;;;
130505;0000;102,542;;;
130506;0000;93,3125;;;
130507;0000;93,4583;;;
130508;0000;72,6041;;;
130509;0000;79,0833;;;
130510;0000;57,8541;;;
130511;0000;78,9375;;;
130512;0000;103,854;;;
130513;0000;56,6875;;;
130514;0000;66,8958;;;
130515;0000;94,7609;;;
130516;0000;125,625;;;
130517;0000;95,1666;;;
130518;0000;37,5416;;;
130519;0000;53,1458;;;
130520;0000;82,5625;;;
130521;0000;86,1666;;;
130522;0000;106,771;;;
130523;0000;127;;;
130524;0000;170,708;;;
130525;0000;92;;;
130526;0000;68,0625;;;
130527;0000;26,5417;;;
130528;0000;8,41666;;;
130529;0000;81,8958;;;
130530;0000;102,896;;;
130531;0000;43,7708;;;
130601;0000;100,021;;;
130602;0000;139,062;;;
130603;0000;144,479;;;
130604;0000;134,771;;;
130605;0000;127,917;;;
130606;0000;163,958;;;
130607;0000;172,021;;;
130608;0000;101,062;;;
130609;0000;117,646;;;
130610;0000;119,167;;;
130611;0000;111,646;;;
130612;0000;108,417;;;
130613;0000;83,2083;;;
130614;0000;85,2083;;;
130615;0000;44,7708;;;
130616;0000;42,125;;;
130617;0000;52,2916;;;
130618;0000;110,312;;;
130619;0000;93,2916;;;
130620;0000;113,667;;;
130621;0000;132,292;;;
130622;0000;110,75;;;
130623;0000;99,4375;;;
130624;0000;67,2916;;;
130625;0000;43,9375;;;
130626;0000;68,8541;;;
130627;0000;33,2083;;;
130628;0000;30,9583;;;
130629;0000;74,7708;;;
130630;0000;176,062;;;
130701;0000;143,229;;;
130702;0000;86,0625;;;
130703;0000;94,875;;;
130704;0000;66,2083;;;
130705;0000;88,6458;;;
130706;0000;99,9583;;;
130707;0000;118,896;;;
130708;0000;66,9375;;;
130709;0000;104,479;;;
130710;0000;124,292;;;
130711;0000;133,667;;;
130712;0000;114,146;;;
130713;0000;144,021;;;
130714;0000;142,979;;;
130715;0000;89,1041;;;
130716;0000;109,021;;;
130717;0000;96,0416;;;
130718;0000;55,6458;;;
130719;0000;28,5417;;;
130720;0000;31,4792;;;
130721;0000;24,0208;;;
130722;0000;86,2708;;;
130723;0000;162,167;;;
130724;0000;190,146;;;
130725;0000;132,583;;;
130726;0000;64,0833;;;
130727;0000;89,2708;;;
130728;0000;95,5833;;;
130729;0000;53;;;
130730;0000;53,4047;;;
130731;0000;80,8958;;;
130801;0000;54,9375;;;
130802;0000;40,5208;;;
130803;0000;73,1875;;;
130804;0000;77,7291;;;
130805;0000;82,8958;;;
130806;0000;156,667;;;
130807;0000;13,7708;;;
130808;0000;26,1042;;;
130809;0000;88,2708;;;
130810;0000;116;;;
130811;0000;119,333;;;
130812;0000;40,5208;;;
130813;0000;70,1041;;;
130814;0000;163,333;;;
130815;0000;122,792;;;
130816;0000;128,188;;;
130817;0000;137,333;;;
130818;0000;93,7708;;;
130819;0000;88,9166;;;
130820;0000;79,125;;;
130821;0000;57,5208;;;
130822;0000;65,125;;;
130823;0000;70,8541;;;
130824;0000;55,7291;;;
130825;0000;92,2083;;;
130826;0000;77,125;;;
130827;0000;104,783;;;
130828;0000;112,542;;;
130829;0000;44,25;;;
130830;0000;50,5625;;;
130831;0000;61,2083;;;
130901;0000;63,9166;;;
130902;0000;70,8333;;;
130903;0000;71,4375;;;
130904;0000;69,7708;;;
130905;0000;42;;;
130906;0000;54,5416;;;
130907;0000;58,9375;;;
130908;0000;94,3958;;;
130909;0000;76,3541;;;
130910;0000;34,3125;;;
130911;0000;18,1042;;;
130912;0000;17,4792;;;
130913;0000;42,5833;;;
130914;0000;36,2708;;;
130915;0000;21,6875;;;
130916;0000;27,4375;;;
130917;0000;50,1666;;;
130918;0000;67,125;;;
130919;0000;47,6458;;;
130920;0000;25,9375;;;
130921;0000;15,2083;;;
130922;0000;30,5417;;;
130923;0000;66,3958;;;
130924;0000;75,3958;;;
130925;0000;59,0625;;;
130926;0000;42,4583;;;
130927;0000;43,1875;;;
130928;0000;41,8958;;;
130929;0000;54,3958;;;
130930;0000;48,7916;;;
131001;0000;39,2291;;;
131002;0000;38,125;;;
131003;0000;37,75;;;
131004;0000;66,8958;;;
131005;0000;68,7083;;;
131006;0000;46,1666;;;
131007;0000;38,5625;;;
131008;0000;36,875;;;
131009;0000;46,7083;;;
131010;0000;53,7708;;;
131011;0000;53,6458;;;
131012;0000;40,9166;;;
131013;0000;36,75;;;
131014;0000;50,8958;;;
131015;0000;59,6875;;;
131016;0000;51,375;;;
131017;0000;52,8541;;;
131018;0000;52,7291;;;
131019;0000;36,5208;;;
131020;0000;26,4583;;;
131021;0000;28,0208;;;
131022;0000;32,1875;;;
131023;0000;34,625;;;
131024;0000;57,4583;;;
131025;0000;45,4375;;;
131026;0000;54,5208;;;
131027;0000;63,5625;;;
131028;0000;35,8913;;;
131029;0000;40,2083;;;
131030;0000;41,0625;;;
131031;0000;24,625;;;
131101;0000;39,0416;;;
131102;0000;39,3541;;;
131103;0000;56,0833;;;
131104;0000;51,9583;;;
131105;0000;46,1666;;;
131106;0000;27,6458;;;
131107;0000;39,3182;;;
131108;0000;42,1666;;;
131109;0000;43,2083;;;
131110;0000;22,8542;;;
131111;0000;39,2708;;;
131112;0000;54,6666;;;
131113;0000;58,5833;;;
131114;0000;35,7083;;;
131115;0000;49,3541;;;
131116;0000;68,7083;;;
131117;0000;43,7083;;;
131118;0000;36,0625;;;
131119;0000;39,125;;;
131120;0000;50,1875;;;
131121;0000;55,9166;;;
131122;0000;59,6875;;;
131123;0000;55,4375;;;
131124;0000;31,7292;;;
131125;0000;41,2083;;;
131126;0000;38,6666;;;
131127;0000;40,1666;;;
131128;0000;35,4791;;;
131129;0000;46,7708;;;
131130;0000;50,8333;;;
131201;0000;44,8125;;;
131202;0000;42;;;
131203;0000;63,8695;;;
131204;0000;81,9583;;;
131205;0000;61,4583;;;
131206;0000;46,1041;;;
131207;0000;48,9166;;;
131208;0000;;;;
131209;0000;;;;
131210;0000;;;;
131211;0000;49,1458;;;
131212;0000;45,875;;;
131213;0000;44,9375;;;
131214;0000;42,6875;;;
131215;0000;41,8333;;;
131216;0000;46,8958;;;
131217;0000;47,1666;;;
131218;0000;39,9583;;;
131219;0000;36,3541;;;
131220;0000;37,125;;;
131221;0000;45,8958;;;
131222;0000;40,7391;;;
131223;0000;45,5208;;;
131224;0000;53,7291;;;
131225;0000;31,5417;;;
131226;0000;35,4583;;;
131227;0000;45,625;;;
131228;0000;54,1666;;;
131229;0000;50,8958;;;
131230;0000;41,4375;;;
131231;0000;48,0625;;;
140101;0000;33,1041;;;
140102;0000;36,8333;;;
140103;0000;54,5416;;;
140104;0000;153,75;;;
140105;0000;101,792;;;
140106;0000;89,3125;;;
140107;0000;93,7708;;;
140108;0000;128,271;;;
140109;0000;59,2708;;;
140110;0000;60,625;;;
140111;0000;67,1458;;;
140112;0000;55,0833;;;
140113;0000;42,125;;;
140114;0000;45,2916;;;
140115;0000;59,3541;;;
140116;0000;36,875;;;
140117;0000;32,2708;;;
140118;0000;34,7916;;;
140119;0000;26,4375;;;
140120;0000;35,7708;;;
140121;0000;33,5416;;;
140122;0000;29,3125;;;
140123;0000;27,1875;;;
140124;0000;31,7708;;;
140125;0000;39,6875;;;
140126;0000;37,4523;;;
140127;0000;34,8125;;;
140128;0000;37,125;;;
140129;0000;50,5217;;;
140130;0000;52,8541;;;
140131;0000;50,875;;;
140201;0000;37,8333;;;
140202;0000;31,4167;;;
140203;0000;30,2826;;;
140204;0000;37,0833;;;
140205;0000;28,1667;;;
140206;0000;35,5227;;;
140207;0000;41,0833;;;
140208;0000;37,1875;;;
140209;0000;30,4583;;;
140210;0000;38,8333;;;
140211;0000;38,8333;;;
140212;0000;48,1041;;;
140213;0000;64,2916;;;
140214;0000;45,5;;;
140215;0000;33,1875;;;
140216;0000;34,9375;;;
140217;0000;46,2083;;;
140218;0000;39,7083;;;
140219;0000;42,5833;;;
140220;0000;39,3333;;;
140221;0000;56,2708;;;
140222;0000;57,1875;;;
140223;0000;46,1666;;;
140224;0000;35,9791;;;
140225;0000;42,0217;;;
140226;0000;;;;
140227;0000;55,6666;;;
140228;0000;47,2708;;;
140301;0000;37,4375;;;
140302;0000;35,8125;;;
140303;0000;38,8125;;;
140304;0000;45,9583;;;
140305;0000;48,875;;;
140306;0000;57,3541;;;
140307;0000;71,6041;;;
140308;0000;68,3958;;;
140309;0000;30,9792;;;
140310;0000;39,4166;;;
140311;0000;56,7916;;;
140312;0000;48,6458;;;
140313;0000;45,0416;;;
140314;0000;40,1666;;;
140315;0000;47,2083;;;
140316;0000;39,0625;;;
140317;0000;52,875;;;
140318;0000;53,8333;;;
140319;0000;56,625;;;
140320;0000;68,3333;;;
140321;0000;86,7708;;;
140322;0000;91,7083;;;
140323;0000;69,6875;;;
140324;0000;64,2083;;;
140325;0000;60,5416;;;
140326;0000;50,8478;;;
140327;0000;48,6458;;;
140328;0000;58,3333;;;
140329;0000;45,6875;;;
140330;0000;28,0625;;;
140331;0000;43,6875;;;
140401;0000;66,875;;;
140402;0000;46,9166;;;
140403;0000;41,3541;;;
140404;0000;61,3958;;;
140405;0000;59,5208;;;
140406;0000;38,7083;;;
140407;0000;39,2291;;;
140408;0000;71,25;;;
140409;0000;78,8125;;;
140410;0000;44,8958;;;
140411;0000;76,1458;;;
140412;0000;107,292;;;
140413;0000;85,5833;;;
140414;0000;102,083;;;
140415;0000;97,6666;;;
140416;0000;48,8958;;;
140417;0000;108,062;;;
140418;0000;124,104;;;
140419;0000;105,542;;;
140420;0000;87,2609;;;
140421;0000;91,7708;;;
140422;0000;112,729;;;
140423;0000;97,2083;;;
140424;0000;83,1666;;;
140425;0000;81,8333;;;
140426;0000;52,3541;;;
140427;0000;54,7291;;;
140428;0000;71,5;;;
140429;0000;86,4166;;;
140430;0000;91,5833;;;
140501;0000;66,2916;;;
140502;0000;89,0625;;;
140503;0000;29,0208;;;
140504;0000;44,7291;;;
140505;0000;53,3333;;;
140506;0000;70,7916;;;
140507;0000;95,5;;;
140508;0000;89,6875;;;
140509;0000;46,421;;;
140510;0000;34,1041;;;
140511;0000;39,5625;;;
140512;0000;72,7708;;;
140513;0000;91,3541;;;
140514;0000;76,7291;;;
140515;0000;70,2708;;;
140516;0000;73,5416;;;
140517;0000;124,938;;;
140518;0000;98,2291;;;
140519;0000;88,6666;;;
140520;0000;40,0625;;;
140521;0000;15,5833;;;
140522;0000;61,913;;;
140523;0000;93,5208;;;
140524;0000;99,9583;;;
140525;0000;61,8333;;;
140526;0000;108,562;;;
140527;0000;164,854;;;
140528;0000;98,9375;;;
140529;0000;45,125;;;
140530;0000;53,8333;;;
140531;0000;85,8333;;;
140601;0000;110,875;;;
140602;0000;103,021;;;
140603;0000;72,3333;;;
140604;0000;29,7708;;;
140605;0000;49,6666;;;
140606;0000;50,5208;;;
140607;0000;23,2708;;;
140608;0000;26,5417;;;
140609;0000;106,312;;;
140610;0000;101,438;;;
140611;0000;50,4791;;;
140612;0000;22,0208;;;
140613;0000;174,5;;;
140614;0000;194,909;;;
140615;0000;142,583;;;
140616;0000;153,125;;;
140617;0000;177,521;;;
140618;0000;114,583;;;
140619;0000;39;;;
140620;0000;38,3541;;;
140621;0000;48,5;;;
140622;0000;98,3541;;;
140623;0000;106,229;;;
140624;0000;79,7272;;;
140625;0000;49,9375;;;
140626;0000;60,2083;;;
140627;0000;113,792;;;
140628;0000;160,521;;;
140629;0000;109,688;;;
140630;0000;32,8125;;;
140701;0000;;;73,8912;
140702;0000;61,1956;;;
140703;0000;67,5833;;;
140704;0000;30,5625;;;
140705;0000;36,7;;;
140706;0000;95,3125;;;
140707;0000;135,452;;;
140708;0000;127,812;;;
140709;0000;137,729;;;
140710;0000;131,5;;;
140711;0000;;;51,1458;
140712;0000;;;92,6666;
140713;0000;;;106,708;
140714;0000;;;26,3958;
140715;0000;33,9047;;;
140716;0000;60,7173;;;
140717;0000;99,6666;;;
140718;0000;161,979;;;
140719;0000;127,562;;;
140720;0000;;;27,3542;
140721;0000;42,6458;;;
140722;0000;23,9348;;;
140723;0000;30,0417;;;
140724;0000;81,4564;;;
140725;0000;90,0208;;;
140726;0000;111,896;;;
140727;0000;65,5952;;;
140728;0000;80,7916;;;
140729;0000;72,8125;;;
140730;0000;65,7291;;;
140731;0000;100,604;;;
140801;0000;88,8541;;;
140802;0000;42,8409;;;
140803;0000;33,0833;;;
140804;0000;90,875;;;
140805;0000;60,6041;;;
140806;0000;38,0833;;;
140807;0000;109,229;;;
140808;0000;99,0416;;;
140809;0000;65,6875;;;
140810;0000;;;42,0833;
140811;0000;40,0227;;;
140812;0000;65,8695;;;
140813;0000;143,562;;;
140814;0000;103,771;;;
140815;0000;81,5625;;;
140816;0000;146,229;;;
140817;0000;122,938;;;
140818;0000;69,2272;;;
140819;0000;22,8261;;;
140820;0000;41,4473;;;
140821;0000;50,5625;;;
140822;0000;40,4782;;;
140823;0000;20;;;
140824;0000;25,5208;;;
140825;0000;83,8125;;;
140826;0000;71,3478;;;
140827;0000;55,4166;;;
140828;0000;77,3958;;;
140829;0000;49,5;;;
140830;0000;41,3958;;;
140831;0000;47,9375;;;
140901;0000;21,0625;;;
140902;0000;29,2292;;;
140903;0000;31,5;;;
140904;0000;33,2291;;;
140905;0000;15,3125;;;
140906;0000;72,8333;;;
140907;0000;87,9583;;;
140908;0000;46,75;;;
140909;0000;18,8958;;;
140910;0000;47,9583;;;
140911;0000;62,625;;;
140912;0000;49,3125;;;
140913;0000;26,0833;;;
140914;0000;37,3409;;;
140915;0000;60,5;;;
140916;0000;35,2708;;;
140917;0000;22,9583;;;
140918;0000;33,5;;;
140919;0000;46,0625;;;
140920;0000;59,9375;;;
140921;0000;28,875;;;
140922;0000;17,75;;;
140923;0000;40,3541;;;
140924;0000;48,6666;;;
140925;0000;29,9583;;;
140926;0000;38,8958;;;
140927;0000;47,9318;;;
140928;0000;48,8541;;;
140929;0000;21,1042;;;
140930;0000;45,5625;;;
141001;0000;63,375;;;
141002;0000;33,1041;;;
141003;0000;26,7292;;;
141004;0000;28,5833;;;
141005;0000;34,4166;;;
141006;0000;52,0625;;;
141007;0000;50,25;;;
141008;0000;26,0625;;;
141009;0000;28,7083;;;
141010;0000;48,5416;;;
141011;0000;51,2291;;;
141012;0000;46,4583;;;
141013;0000;52,5208;;;
141014;0000;60,3125;;;
141015;0000;38,6041;;;
141016;0000;44,2708;;;
141017;0000;38,1666;;;
141018;0000;40,25;;;
141019;0000;42,3333;;;
141020;0000;39,5833;;;
141021;0000;50,1875;;;
141022;0000;41,6666;;;
141023;0000;37,8958;;;
141024;0000;47,5625;;;
141025;0000;52,2708;;;
141026;0000;32,9791;;;
141027;0000;24,0625;;;
141028;0000;22,0833;;;
141029;0000;22,2708;;;
141030;0000;32,4583;;;
141031;0000;33,2708;;;
141101;0000;31,0625;;;
141102;0000;24,2708;;;
141103;0000;33,2083;;;
141104;0000;44,5625;;;
141105;0000;33,5833;;;
141106;0000;34,4791;;;
141107;0000;44,8958;;;
141108;0000;49,2708;;;
141109;0000;41,3333;;;
141110;0000;36,7916;;;
141111;0000;37,75;;;
141112;0000;42,3958;;;
141113;0000;51,1875;;;
141114;0000;59,1666;;;
141115;0000;45,3333;;;
141116;0000;43,25;;;
141117;0000;41,1875;;;
141118;0000;26,4792;;;
141119;0000;28,2708;;;
141120;0000;30;;;
141121;0000;35,3958;;;
141122;0000;44,3125;;;
141123;0000;25,25;;;
141124;0000;31,1458;;;
141125;0000;37,5833;;;
141126;0000;45,3958;;;
141127;0000;45,5416;;;
141128;0000;38,8333;;;
141129;0000;25,6458;;;
141130;0000;16,0417;;;
141201;0000;34,3478;;;
141202;0000;47,5;;;
141203;0000;49,4375;;;
141204;0000;48,4166;;;
141205;0000;31,375;;;
141206;0000;18,5208;;;
141207;0000;31,5417;;;
141208;0000;35,0833;;;
141209;0000;32,75;;;
141210;0000;28,875;;;
141211;0000;36,826;;;
141212;0000;37,5625;;;
141213;0000;41,9375;;;
141214;0000;35,4583;;;
141215;0000;27,6667;;;
141216;0000;30,4375;;;
141217;0000;36,7916;;;
141218;0000;44,9791;;;
141219;0000;38,6875;;;
141220;0000;21,8542;;;
141221;0000;15,9348;;;
141222;0000;27;;;
141223;0000;43,0625;;;
141224;0000;43,6458;;;
141225;0000;39,2916;;;
141226;0000;33,7708;;;
141227;0000;34,3333;;;
141228;0000;29,3958;;;
141229;0000;35,3333;;;
141230;0000;40,2916;;;
141231;0000;38,3333;;;
150101;0000;23,3333;;;
150102;0000;32,6591;;;
150103;0000;44,2708;;;
150104;0000;41,6666;;;
150105;0000;40,8958;;;
150106;0000;43,3958;;;
150107;0000;39,75;;;
150108;0000;44,4091;;;
150109;0000;55,5833;;;
150110;0000;45,7291;;;
150111;0000;45,4375;;;
150112;0000;55,2708;;;
150113;0000;57,4583;;;
150114;0000;60,8541;;;
150115;0000;51,0208;;;
150116;0000;61,7916;;;
150117;0000;51,9166;;;
150118;0000;42,5833;;;
150119;0000;25,75;;;
150120;0000;31,0217;;;
150121;0000;31;;;
150122;0000;36,6666;;;
150123;0000;46,619;;;
150124;0000;47,5;;;
150125;0000;39,275;;;
150126;0000;;;;
150127;0000;38,3182;;;
150128;0000;42,9285;;;
150129;0000;55,1875;;;
150130;0000;50,8182;;;
150131;0000;47,4375;;;
150201;0000;56,6458;;;
150202;0000;47,625;;;
150203;0000;48,9791;;;
150204;0000;54,75;;;
150205;0000;56,9375;;;
150206;0000;53,0208;;;
150207;0000;44,9166;;;
150208;0000;29,5;;;
150209;0000;48,5625;;;
150210;0000;49,5625;;;
150211;0000;54,3541;;;
150212;0000;60,5833;;;
150213;0000;73,3999;;;
150214;0000;74,4375;;;
150215;0000;58,6875;;;
150216;0000;63,3695;;;
150217;0000;55,2708;;;
150218;0000;60,7826;;;
150219;0000;81,5217;;;
150220;0000;81,625;;;
150221;0000;43,3958;;;
150222;0000;36,3125;;;
150223;0000;45,8958;;;
150224;0000;30,7292;;;
150225;0000;42,3125;;;
150226;0000;38,0833;;;
150227;0000;36,6666;;;
150228;0000;30;;;
150301;0000;29,8333;;;
150302;0000;36;;;
150303;0000;43,5;;;
150304;0000;45,9583;;;
150305;0000;54,7291;;;
150306;0000;65;;;
150307;0000;46,4375;;;
150308;0000;40,6041;;;
150309;0000;58,2291;;;
150310;0000;78,3333;;;
150311;0000;87,1458;;;
150312;0000;83,4375;;;
150313;0000;88,9791;;;
150314;0000;75,7916;;;
150315;0000;60,375;;;
150316;0000;75,8541;;;
150317;0000;67,7291;;;
150318;0000;79,0277;;;
150319;0000;61,826;;;
150320;0000;87,6666;;;
150321;0000;73,6458;;;
150322;0000;33,3958;;;
150323;0000;32,8541;;;
150324;0000;28,1042;;;
150325;0000;47,0208;;;
150326;0000;;;;
150327;0000;48,5416;;;
150328;0000;48,9791;;;
150329;0000;37,25;;;
150330;0000;37,6041;;;
150331;0000;60,2708;;;
150401;0000;72,0416;;;
150402;0000;66,7083;;;
150403;0000;34,8333;;;
150404;0000;28,1458;;;
150405;0000;44,8958;;;
150406;0000;41,6666;;;
150407;0000;26,4167;;;
150408;0000;50,8125;;;
150409;0000;58;;;
150410;0000;94,25;;;
150411;0000;90,25;;;
150412;0000;55,625;;;
150413;0000;50,5;;;
150414;0000;41,2916;;;
150415;0000;32,2916;;;
150416;0000;42,6458;;;
150417;0000;87,0833;;;
150418;0000;89,6458;;;
150419;0000;38,3958;;;
150420;0000;86,9166;;;
150421;0000;75,6041;;;
150422;0000;86,375;;;
150423;0000;95,1875;;;
150424;0000;101,333;;;
150425;0000;111,188;;;
150426;0000;79,3333;;;
150427;0000;97,6738;;;
150428;0000;106,146;;;
150429;0000;117,542;;;
150430;0000;115,292;;;
150501;0000;89,7916;;;
150502;0000;37,4375;;;
